Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-27 00:00:00+08:00,1429.7872722372208,1462.1801871526015,1425.3782146281092,1436.1129150390625,3609545,0.0,0.0
2021-08-30 00:00:00+08:00,1444.1841516097888,1451.3825772875946,1391.050728139781,1427.087890625,5158770,0.0,0.0
2021-08-31 00:00:00+08:00,1430.5070947106828,1454.3968024881453,1399.2838594387256,1401.893310546875,4367709,0.0,0.0
2021-09-01 00:00:00+08:00,1402.7932569889338,1471.1692966935111,1377.688724520766,1459.4898681640625,7731610,0.0,0.0
2021-09-02 00:00:00+08:00,1469.3697180477404,1478.3767574753738,1440.4860553442852,1456.6015625,4283679,0.0,0.0
2021-09-03 00:00:00+08:00,1448.7011844072451,1493.4844078257252,1423.4886808423178,1492.0716552734375,5283518,0.0,0.0
2021-09-06 00:00:00+08:00,1483.7753960962957,1537.007781267937,1463.2149160624479,1503.274169921875,5533806,0.0,0.0
2021-09-07 00:00:00+08:00,1494.6002009892584,1515.7005430158918,1485.5751481373343,1501.7716064453125,3121122,0.0,0.0
2021-09-08 00:00:00+08:00,1493.6731085398767,1503.7329552748517,1464.9513547660667,1469.4683837890625,3306367,0.0,0.0
2021-09-09 00:00:00+08:00,1463.07985017312,1480.176109184983,1461.2892507795434,1470.3502197265625,1995013,0.0,0.0
2021-09-10 00:00:00+08:00,1470.350360012048,1501.5916103070042,1469.378612107104,1495.9947509765625,3338811,0.0,0.0
2021-09-13 00:00:00+08:00,1498.1723716209992,1515.2686329187766,1475.767249320797,1488.2745361328125,2772002,0.0,0.0
2021-09-14 00:00:00+08:00,1492.7734833224106,1514.3687597538378,1487.3746642145538,1490.973876953125,3376061,0.0,0.0
2021-09-15 00:00:00+08:00,1484.6751644096898,1493.6731957091424,1448.683039211879,1453.847900390625,4157005,0.0,0.0
2021-09-16 00:00:00+08:00,1442.3846219137854,1479.2765554748992,1426.188163277199,1473.940673828125,4596802,0.0,0.0
2021-09-17 00:00:00+08:00,1457.6811071647019,1534.7042350569122,1457.6811071647019,1517.068115234375,5513025,0.0,0.0
2021-09-22 00:00:00+08:00,1492.6204854208297,1518.8677840028695,1471.178214955386,1473.5986328125,3174300,0.0,0.0
2021-09-23 00:00:00+08:00,1473.8775099448108,1489.9659941172654,1462.252014097134,1471.1781005859375,3034181,0.0,0.0
2021-09-24 00:00:00+08:00,1464.879591112013,1547.6434708291833,1464.879591112013,1524.2666015625,6953660,0.0,0.0
2021-09-27 00:00:00+08:00,1574.6555544295402,1676.6932563244252,1574.6555544295402,1669.1348876953125,12686892,0.0,0.0
2021-09-28 00:00:00+08:00,1662.8362020474444,1673.633839723077,1615.146635646733,1639.495361328125,4922105,0.0,0.0
2021-09-29 00:00:00+08:00,1627.7438890394274,1660.145809072731,1606.9584583611688,1637.6417236328125,4329065,0.0,0.0
2021-09-30 00:00:00+08:00,1636.004145565279,1664.8337639057734,1622.7050285983364,1646.6397705078125,4053929,0.0,0.0
2021-10-08 00:00:00+08:00,1639.8192756179292,1689.8302945261526,1626.1512088242814,1655.27783203125,4745196,0.0,0.0
2021-10-11 00:00:00+08:00,1655.1970947193142,1700.538193928437,1647.5487670503028,1680.0406494140625,3767557,0.0,0.0
2021-10-12 00:00:00+08:00,1679.0326960981004,1688.9305308553776,1657.8153771332684,1683.522705078125,3060642,0.0,0.0
2021-10-13 00:00:00+08:00,1682.6320380580555,1754.5712622735498,1675.4336122267912,1736.5302734375,5014261,0.0,0.0
2021-10-14 00:00:00+08:00,1735.6574455858026,1747.2379084474937,1706.0268776981948,1719.52392578125,2662255,0.0,0.0
2021-10-15 00:00:00+08:00,1700.717923470641,1736.6110845501616,1700.717923470641,1724.8956298828125,2856078,0.0,0.0
2021-10-18 00:00:00+08:00,1698.8283051215276,1698.8283051215276,1607.9481892225476,1619.6456298828125,6965202,0.0,0.0
2021-10-19 00:00:00+08:00,1619.6458170586282,1654.5582263842632,1619.5378450643946,1630.60546875,4031456,0.0,0.0
2021-10-20 00:00:00+08:00,1649.339172462741,1664.4559093048106,1625.0534942532804,1656.53759765625,2866339,0.0,0.0
2021-10-21 00:00:00+08:00,1656.6276093623287,1673.633911397607,1645.7400128743136,1659.237060546875,2301870,0.0,0.0
2021-10-22 00:00:00+08:00,1669.1349318101493,1728.5309496801945,1668.2351286124078,1710.52587890625,3596260,0.0,0.0
2021-10-25 00:00:00+08:00,1691.6301228465168,1696.1381459503925,1671.8344511961852,1685.3585205078125,3246133,0.0,0.0
2021-10-26 00:00:00+08:00,1677.260131226904,1690.7211515167141,1659.2370473500698,1674.5787353515625,2113026,0.0,0.0
2021-10-27 00:00:00+08:00,1666.705556742417,1672.1043760896287,1619.7357625181185,1636.7420654296875,3464729,0.0,0.0
2021-10-28 00:00:00+08:00,1642.3208090244984,1659.03922331023,1621.4454180551643,1642.581787109375,2949093,0.0,0.0
2021-10-29 00:00:00+08:00,1642.1408009373733,1662.8362740450773,1631.3431627942236,1643.112548828125,2877586,0.0,0.0
2021-11-01 00:00:00+08:00,1601.6497406665974,1643.310673924135,1583.6536761647255,1622.34521484375,4168998,0.0,0.0
2021-11-02 00:00:00+08:00,1616.6763065175132,1659.4349705956824,1608.8480628988411,1623.82080078125,3250024,0.0,0.0
2021-11-03 00:00:00+08:00,1619.6458231896245,1628.625841901694,1584.7244069123403,1588.1527099609375,2782931,0.0,0.0
2021-11-04 00:00:00+08:00,1599.795965102862,1634.0425258284738,1592.1297345043654,1623.4248046875,3113043,0.0,0.0
2021-11-05 00:00:00+08:00,1623.4337609033148,1660.1277586998754,1623.4337609033148,1637.587646484375,2707723,0.0,0.0
2021-11-08 00:00:00+08:00,1637.6417311060793,1647.3596490505413,1621.4903085179592,1637.731689453125,1770572,0.0,0.0
2021-11-09 00:00:00+08:00,1637.623813881794,1644.7232743257653,1603.449305846617,1610.65673828125,2735192,0.0,0.0
2021-11-10 00:00:00+08:00,1610.6567793436136,1615.1467886485932,1561.1585951561613,1578.245849609375,3534877,0.0,0.0
2021-11-11 00:00:00+08:00,1577.2920987428793,1592.291748046875,1567.007299661306,1592.291748046875,2265187,0.0,0.0
2021-11-12 00:00:00+08:00,1599.8499993737444,1606.1936555116863,1589.6462624161936,1596.0528564453125,1760663,0.0,0.0
2021-11-15 00:00:00+08:00,1595.962887856862,1605.248807968305,1574.6555010899854,1584.6793212890625,2494735,0.0,0.0
2021-11-16 00:00:00+08:00,1590.8519897460938,1635.8421478271484,1588.1525802612305,1626.8441162109375,3352624,0.0,0.0
2021-11-17 00:00:00+08:00,1624.144760429361,1638.091709895652,1610.6567193778112,1615.146728515625,2450546,0.0,0.0
2021-11-18 00:00:00+08:00,1602.7473611813039,1625.9443130493164,1592.651596069336,1612.447265625,1952089,0.0,0.0
2021-11-19 00:00:00+08:00,1614.4178789938649,1663.7361459735012,1609.0280665184955,1645.209228515625,3115559,0.0,0.0
2021-11-22 00:00:00+08:00,1663.7360471041159,1717.7242368424863,1662.8362439418097,1668.47802734375,4257268,0.0,0.0
2021-11-23 00:00:00+08:00,1666.4356333584478,1724.922845112389,1666.4356333584478,1706.4139404296875,4578220,0.0,0.0
2021-11-24 00:00:00+08:00,1709.6258950565107,1769.012899832158,1706.9264857485268,1746.517822265625,5451235,0.0,0.0
2021-11-25 00:00:00+08:00,1757.3156841467921,1787.1891070383658,1751.2420124273908,1760.0421142578125,3975288,0.0,0.0
2021-11-26 00:00:00+08:00,1767.9602409370202,1769.9128533778962,1732.121119853813,1746.5269775390625,3265557,0.0,0.0
2021-11-29 00:00:00+08:00,1763.6142947103276,1790.6083910579346,1755.5880105208391,1786.109375,4239934,0.0,0.0
2021-11-30 00:00:00+08:00,1786.4694910182375,1790.51860586196,1734.3708580611535,1737.313232421875,3692487,0.0,0.0
2021-12-01 00:00:00+08:00,1754.616207813374,1763.5692055534373,1726.7403227630098,1739.310546875,2625440,0.0,0.0
2021-12-02 00:00:00+08:00,1745.6181794633046,1747.55277827953,1727.26217251553,1740.2193603515625,2042182,0.0,0.0
2021-12-03 00:00:00+08:00,1738.419798731444,1789.3666520004897,1737.565029619117,1774.303955078125,3581839,0.0,0.0
2021-12-06 00:00:00+08:00,1784.3097274890324,1790.6083498251007,1754.6162221904253,1770.182861328125,3106388,0.0,0.0
2021-12-07 00:00:00+08:00,1782.276295986269,1788.6918976076606,1751.6739784027466,1759.898193359375,3697989,0.0,0.0
2021-12-08 00:00:00+08:00,1768.0052332619623,1840.0974578782734,1754.6161578790384,1838.2978515625,6104807,0.0,0.0
2021-12-09 00:00:00+08:00,1849.041619954267,1904.8114072757614,1840.0976284585906,1877.4844970703125,6423918,0.0,0.0
2021-12-10 00:00:00+08:00,1853.5946482973234,1885.7896341325704,1849.9954353880082,1880.5887451171875,4314822,0.0,0.0
2021-12-13 00:00:00+08:00,1938.1761339451718,1961.5710176418174,1905.7832180575087,1905.963134765625,6580656,0.0,0.0
2021-12-14 00:00:00+08:00,1905.9632385066084,1950.6834169943666,1889.5868629632996,1934.5770263671875,4044941,0.0,0.0
2021-12-15 00:00:00+08:00,1927.5135839578418,1948.029143481958,1912.1000586127786,1921.080078125,3007827,0.0,0.0
2021-12-16 00:00:00+08:00,1903.0837442592406,1929.2230708288585,1877.1963889439012,1906.6739501953125,3721136,0.0,0.0
2021-12-17 00:00:00+08:00,1890.0365601993508,1896.785083980115,1831.9992556847787,1845.226318359375,4840318,0.0,0.0
2021-12-20 00:00:00+08:00,1857.0409606291364,1875.1899213849529,1836.4983826999467,1852.6588134765625,3225769,0.0,0.0
2021-12-21 00:00:00+08:00,1840.0975876768753,1861.809733962551,1811.1508785036585,1833.9788818359375,2628589,0.0,0.0
2021-12-22 00:00:00+08:00,1835.5985713005066,1856.2940453886986,1835.5985713005066,1842.7969970703125,1743079,0.0,0.0
2021-12-23 00:00:00+08:00,1847.2960681267502,1907.5828857421875,1822.1015771829857,1907.5828857421875,3909854,0.0,0.0
2021-12-24 00:00:00+08:00,1933.56910023189,1994.8277757198762,1933.56910023189,1974.2493896484375,5612959,0.0,0.0
2021-12-27 00:00:00+08:00,1950.7733238967078,1950.7733238967078,1900.3843450506674,1918.218505859375,3755590,0.0,0.0
2021-12-28 00:00:00+08:00,1919.2802430011013,1939.5258151846572,1904.5235582587165,1923.941162109375,2765070,0.0,0.0
2021-12-29 00:00:00+08:00,1934.5768376695708,1938.4010011858943,1836.498291015625,1836.498291015625,5404902,0.0,0.0
2021-12-30 00:00:00+08:00,1836.498365434394,1879.6709062008974,1824.8009236163405,1867.0916748046875,3526136,0.0,0.0
2021-12-31 00:00:00+08:00,1862.5924983326981,1865.2738941135058,1824.8007664824695,1844.596435546875,2966491,0.0,0.0
2022-01-04 00:00:00+08:00,1849.0955226106478,1861.647732952522,1812.2035924758368,1845.7032470703125,3384262,0.0,0.0
2022-01-05 00:00:00+08:00,1840.0975271835628,1858.093591019099,1815.8028410055892,1821.20166015625,2839551,0.0,0.0
2022-01-06 00:00:00+08:00,1819.4111153838348,1831.99935362875,1744.277546607803,1783.60791015625,5179475,0.0,0.0
2022-01-07 00:00:00+08:00,1777.1113528282094,1789.6006258684915,1745.0063257298666,1747.4178466796875,2981669,0.0,0.0
2022-01-10 00:00:00+08:00,1734.8296670275204,1778.9110193107038,1725.4177602125087,1769.01318359375,2962670,0.0,0.0
2022-01-11 00:00:00+08:00,1752.816526604477,1768.113180070738,1737.6728792150093,1746.113037109375,2227664,0.0,0.0
2022-01-12 00:00:00+08:00,1752.8165815049886,1780.5305631770116,1752.8165815049886,1769.912841796875,2747410,0.0,0.0
2022-01-13 00:00:00+08:00,1767.9510963841205,1770.8035117819213,1678.6367408324413,1689.2813720703125,5674735,0.0,0.0
2022-01-14 00:00:00+08:00,1689.2817086039713,1703.3276247536364,1676.3335261046088,1679.9327392578125,2932164,0.0,0.0
2022-01-17 00:00:00+08:00,1680.832519786976,1690.1005374666904,1651.4449140339927,1675.082763671875,2735382,0.0,0.0
2022-01-18 00:00:00+08:00,1675.1458246876066,1717.5894752613135,1666.435680576482,1702.6707763671875,3121577,0.0,0.0
2022-01-19 00:00:00+08:00,1726.72232840949,1726.72232840949,1699.6202606135378,1720.4237060546875,2637094,0.0,0.0
2022-01-20 00:00:00+08:00,1724.022816224904,1781.60121036586,1724.022816224904,1772.1802978515625,3401391,0.0,0.0
2022-01-21 00:00:00+08:00,1763.614389192129,1793.7487915754186,1755.525166673741,1786.1004638671875,3081258,0.0,0.0
2022-01-24 00:00:00+08:00,1759.1151194682939,1785.2094102430153,1737.9157049988182,1754.7960205078125,2398580,0.0,0.0
2022-01-25 00:00:00+08:00,1748.317626953125,1769.0131006638414,1737.51998849536,1748.317626953125,2551012,0.0,0.0
2022-01-26 00:00:00+08:00,1747.4539414560093,1771.712601964614,1726.72243939568,1759.1153564453125,2390513,0.0,0.0
2022-01-27 00:00:00+08:00,1800.5152031454422,1809.3422153873298,1756.4158396946566,1768.11328125,4266516,0.0,0.0
2022-01-28 00:00:00+08:00,1759.115331151464,1770.8127732511925,1691.639095087941,1697.9287109375,4102011,0.0,0.0
2022-02-07 00:00:00+08:00,1710.516789190919,1721.8273763483705,1664.6358351487434,1680.7962646484375,3515042,0.0,0.0
2022-02-08 00:00:00+08:00,1681.6244084514826,1685.2146148585703,1610.6479192156062,1654.73828125,4171306,0.0,0.0
2022-02-09 00:00:00+08:00,1654.8190921766466,1716.8245635360795,1643.9134814181953,1706.0089111328125,3388479,0.0,0.0
2022-02-10 00:00:00+08:00,1709.6258600319507,1714.9347201967407,1671.2852637937328,1685.3311767578125,2303183,0.0,0.0
2022-02-11 00:00:00+08:00,1670.9344069932513,1710.3368210767783,1656.5375569599223,1664.6087646484375,3374649,0.0,0.0
2022-02-14 00:00:00+08:00,1655.6377849830922,1688.9305013115566,1653.217367248539,1681.4351806640625,2019587,0.0,0.0
2022-02-15 00:00:00+08:00,1681.5522556893625,1719.5239066038332,1672.7341404377426,1701.1859130859375,2710586,0.0,0.0
2022-02-16 00:00:00+08:00,1709.6259748435382,1715.9245968561195,1698.828337107684,1702.9224853515625,1458685,0.0,0.0
2022-02-17 00:00:00+08:00,1710.1748703065368,1719.9557262596481,1692.5297435241905,1697.9195556640625,1821366,0.0,0.0
2022-02-18 00:00:00+08:00,1689.4973471411467,1716.8063500356975,1678.7267300889607,1715.924560546875,1938549,0.0,0.0
2022-02-21 00:00:00+08:00,1709.625988095187,1715.8346518092778,1681.6870563014043,1688.9215087890625,2081573,0.0,0.0
2022-02-22 00:00:00+08:00,1673.642923901457,1674.5337202637313,1619.6637398467803,1626.7271728515625,5229881,0.0,0.0
2022-02-23 00:00:00+08:00,1629.9124338278846,1650.2389559711432,1619.7175939717933,1643.9493408203125,2811161,0.0,0.0
2022-02-24 00:00:00+08:00,1626.844182186471,1632.2339945560211,1572.9459486517114,1587.351806640625,6535925,0.0,0.0
2022-02-25 00:00:00+08:00,1597.1506099919256,1627.0960855367443,1597.1506099919256,1618.7999267578125,3897913,0.0,0.0
2022-02-28 00:00:00+08:00,1608.0023784608961,1616.946369652546,1589.9522733311346,1611.0076904296875,2892303,0.0,0.0
2022-03-01 00:00:00+08:00,1621.4454864959946,1676.8463252941083,1621.4454864959946,1672.266357421875,4737930,0.0,0.0
2022-03-02 00:00:00+08:00,1655.638008405468,1665.526837505488,1642.140959423902,1660.029052734375,2007448,0.0,0.0
2022-03-03 00:00:00+08:00,1660.8566570677524,1664.8607370503742,1614.2468111165365,1619.6456298828125,3154693,0.0,0.0
2022-03-04 00:00:00+08:00,1594.4512821187868,1613.2481842856498,1579.24458595917,1602.099609375,3104703,0.0,0.0
2022-03-07 00:00:00+08:00,1583.833599157304,1590.8521082765817,1533.0847849321071,1535.964111328125,4915581,0.0,0.0
2022-03-08 00:00:00+08:00,1583.6357266542884,1607.6425260012006,1558.4592489709455,1577.5350341796875,5721546,0.0,0.0
2022-03-09 00:00:00+08:00,1587.3428840599374,1624.1448587836069,1548.6603513074067,1600.9119873046875,5643442,0.0,0.0
2022-03-10 00:00:00+08:00,1626.8440692842184,1638.541510047877,1611.5474159778955,1614.6337890625,3646178,0.0,0.0
2022-03-11 00:00:00+08:00,1589.052447844391,1598.9502830234899,1545.9338390493122,1591.7608642578125,4772677,0.0,0.0
2022-03-14 00:00:00+08:00,1556.6593764361214,1574.6554385914524,1529.665283203125,1529.665283203125,4900661,0.0,0.0
2022-03-15 00:00:00+08:00,1484.6750203475904,1516.168126839812,1442.38427734375,1442.38427734375,8905587,0.0,0.0
2022-03-16 00:00:00+08:00,1470.2784681212052,1515.1786709698702,1433.3865359345655,1507.1253662109375,7759281,0.0,0.0
2022-03-17 00:00:00+08:00,1547.6615163401345,1579.1546285912418,1540.1571883472916,1547.7965087890625,6835196,0.0,0.0
2022-03-18 00:00:00+08:00,1545.8618821896673,1570.1565683474794,1522.7189704777954,1536.6749267578125,3834868,0.0,0.0
2022-03-21 00:00:00+08:00,1551.2607474229721,1552.7454447001326,1525.175460927171,1533.53466796875,2787716,0.0,0.0
2022-03-22 00:00:00+08:00,1551.1527019271016,1551.1527019271016,1517.3650487654768,1525.1663818359375,2105404,0.0,0.0
2022-03-23 00:00:00+08:00,1534.1644388230688,1592.6516461682297,1526.9660133036643,1576.6260986328125,5806739,0.0,0.0
2022-03-24 00:00:00+08:00,1563.8578825337947,1565.6574888428095,1545.2769254253672,1548.498291015625,2581532,0.0,0.0
2022-03-25 00:00:00+08:00,1540.4630281527368,1560.2586979070359,1516.1683425451877,1520.6673583984375,2970866,0.0,0.0
2022-03-28 00:00:00+08:00,1462.180190196831,1497.9924012524316,1443.284323123518,1494.3931884765625,5754164,0.0,0.0
2022-03-29 00:00:00+08:00,1495.023006263005,1522.0171020727494,1495.023006263005,1499.971923828125,2593498,0.0,0.0
2022-03-30 00:00:00+08:00,1527.8658506443846,1556.74951171875,1525.166441014271,1556.74951171875,4243343,0.0,0.0
2022-03-31 00:00:00+08:00,1547.6613998191174,1564.39771624466,1537.5836485932045,1546.7615966796875,2517386,0.0,0.0
2022-04-01 00:00:00+08:00,1556.6053653567146,1613.3470031426757,1549.1819895753833,1601.6585693359375,4486191,0.0,0.0
2022-04-06 00:00:00+08:00,1577.3550711396733,1609.5050231557054,1577.3550711396733,1588.1527099609375,2781977,0.0,0.0
2022-04-07 00:00:00+08:00,1581.8540873152,1606.1487746630444,1574.7456197900153,1588.1527099609375,2019571,0.0,0.0
2022-04-08 00:00:00+08:00,1590.8520502338497,1609.4779324519027,1589.538372716495,1605.2489013671875,2294132,0.0,0.0
2022-04-11 00:00:00+08:00,1592.651533259902,1592.651533259902,1535.0911536424312,1547.661376953125,4386359,0.0,0.0
2022-04-12 00:00:00+08:00,1555.7596516379067,1608.821017212338,1536.863785423681,1603.44921875,4162956,0.0,0.0
2022-04-13 00:00:00+08:00,1589.952224688317,1615.1467138175037,1575.627318469876,1591.7518310546875,3114766,0.0,0.0
2022-04-14 00:00:00+08:00,1608.8481510092765,1651.9487470449944,1601.829641985277,1627.7440185546875,3764986,0.0,0.0
2022-04-15 00:00:00+08:00,1621.625111475,1635.8420444660137,1615.9474110003298,1625.035400390625,2104113,0.0,0.0
2022-04-18 00:00:00+08:00,1602.666336461475,1617.8460107112303,1590.8519170953589,1611.3853759765625,1979315,0.0,0.0
2022-04-19 00:00:00+08:00,1619.6457717771373,1649.3302707738453,1597.6005932168373,1610.917724609375,2420476,0.0,0.0
2022-04-20 00:00:00+08:00,1621.1661907986727,1637.6416382447308,1591.463791587889,1616.9461669921875,2415572,0.0,0.0
2022-04-21 00:00:00+08:00,1610.827799161852,1625.0447350207755,1592.6518167147135,1601.6318359375,2895261,0.0,0.0
2022-04-22 00:00:00+08:00,1586.35304221526,1608.740150233513,1583.8156455195494,1595.35107421875,2789975,0.0,0.0
2022-04-25 00:00:00+08:00,1574.6556266409452,1598.500411844365,1531.465072310222,1536.8638916015625,5365802,0.0,0.0
2022-04-26 00:00:00+08:00,1532.6617066218214,1573.7377436380687,1529.665401583205,1558.8909912109375,4456396,0.0,0.0
2022-04-27 00:00:00+08:00,1590.0602557440725,1628.643822065923,1590.0602557440725,1615.0748291015625,5740244,0.0,0.0
2022-04-28 00:00:00+08:00,1613.3470613318502,1660.1368255199463,1607.4983408083383,1651.1387939453125,4401006,0.0,0.0
2022-04-29 00:00:00+08:00,1652.0386246870344,1663.7360659293718,1629.5255317371168,1645.18212890625,3488527,0.0,0.0
2022-05-05 00:00:00+08:00,1646.6398541695019,1682.631982129491,1645.722037332241,1652.9384765625,3366094,0.0,0.0
2022-05-06 00:00:00+08:00,1633.1338319220624,1636.7420516091222,1602.5495293655013,1613.34716796875,2859618,0.0,0.0
2022-05-09 00:00:00+08:00,1601.649565674943,1601.649565674943,1563.8578343500285,1576.455078125,3035182,0.0,0.0
2022-05-10 00:00:00+08:00,1547.6616497431546,1606.1128359709348,1534.1736072921276,1589.2235107421875,4011919,0.0,0.0
2022-05-11 00:00:00+08:00,1579.1547304041246,1609.2801261483207,1576.455320608562,1590.8521728515625,3031267,0.0,0.0
2022-05-12 00:00:00+08:00,1577.3548944226557,1599.8499727800809,1574.6554850197645,1586.0560302734375,2203823,0.0,0.0
2022-05-13 00:00:00+08:00,1601.6495802734637,1617.7919957922563,1589.0523363836726,1600.06591796875,2073052,0.0,0.0
2022-05-16 00:00:00+08:00,1616.9465777817034,1616.9465777817034,1568.0603025932462,1581.854248046875,2776531,0.0,0.0
2022-05-17 00:00:00+08:00,1592.5438073836858,1597.1507957078754,1579.1547304041246,1590.8521728515625,2014474,0.0,0.0
2022-05-18 00:00:00+08:00,1595.9448833431306,1596.178840948913,1568.3749016885863,1584.5533447265625,2485044,0.0,0.0
2022-05-19 00:00:00+08:00,1570.156608008035,1580.954246573133,1564.7577887254859,1580.054443359375,1977626,0.0,0.0
2022-05-20 00:00:00+08:00,1583.6445237539795,1620.6804518489503,1576.455105433577,1619.6546630859375,4194960,0.0,0.0
2022-05-23 00:00:00+08:00,1619.6456986287549,1623.1459461248353,1594.4512099834187,1602.5494384765625,2215713,0.0,0.0
2022-05-24 00:00:00+08:00,1607.0484466552734,1607.9482498168945,1579.60445022583,1583.653564453125,2734222,0.0,0.0
2022-05-25 00:00:00+08:00,1588.3954906661868,1594.4511481636573,1571.9560698882105,1579.6134033203125,2238869,0.0,0.0
2022-05-26 00:00:00+08:00,1584.5534989869732,1584.5534989869732,1556.6595986640907,1568.1771240234375,2805344,0.0,0.0
2022-05-27 00:00:00+08:00,1583.6444714059237,1601.6495404767375,1577.3638632540642,1579.2984619140625,2511958,0.0,0.0
2022-05-30 00:00:00+08:00,1589.0524059913232,1611.1426178585577,1589.0524059913232,1600.218994140625,3446569,0.0,0.0
2022-05-31 00:00:00+08:00,1596.9437225712447,1633.0528289225495,1589.9342205836408,1623.27197265625,4075082,0.0,0.0
2022-06-01 00:00:00+08:00,1621.4454144840888,1632.9449260825297,1600.7499402703631,1609.0731201171875,2176001,0.0,0.0
2022-06-02 00:00:00+08:00,1608.8211700028228,1615.8666996575082,1601.6497645532963,1607.048583984375,1691473,0.0,0.0
2022-06-06 00:00:00+08:00,1610.6478731637567,1615.146889569242,1581.8541681686504,1608.8482666015625,3674126,0.0,0.0
2022-06-07 00:00:00+08:00,1605.374953400908,1642.1409003227654,1592.9307142299115,1635.7523193359375,3504859,0.0,0.0
2022-06-08 00:00:00+08:00,1642.1407436827662,1693.429523074502,1642.1407436827662,1678.6727294921875,4435381,0.0,0.0
2022-06-09 00:00:00+08:00,1684.4315879233002,1699.143348253817,1663.7361143537296,1667.3353271484375,2632902,0.0,0.0
2022-06-10 00:00:00+08:00,1660.1458657787425,1715.9246558463017,1651.1388272039662,1710.1658935546875,4734462,0.0,0.0
2022-06-13 00:00:00+08:00,1700.6280997703816,1702.427706225165,1662.9083089359858,1670.0347900390625,3675518,0.0,0.0
2022-06-14 00:00:00+08:00,1650.2389011923353,1687.5087854931264,1648.4392949751136,1683.5316162109375,2941623,0.0,0.0
2022-06-15 00:00:00+08:00,1682.6319729436302,1714.1250847366928,1676.3243437659362,1687.220947265625,3366362,0.0,0.0
2022-06-16 00:00:00+08:00,1704.7581721358815,1716.4916414130414,1687.4279531250627,1688.9306640625,2688670,0.0,0.0
2022-06-17 00:00:00+08:00,1689.9113110868075,1756.4157943842902,1689.9113110868075,1755.5159912109375,5054161,0.0,0.0
2022-06-20 00:00:00+08:00,1754.6160802533002,1772.6121426148725,1736.620017891728,1747.4356689453125,3497478,0.0,0.0
2022-06-21 00:00:00+08:00,1753.7163260182158,1769.9037757765184,1734.8204600118625,1750.782958984375,2371702,0.0,0.0
2022-06-22 00:00:00+08:00,1759.1151809692383,1761.8145904541016,1738.4197082519531,1742.0189208984375,1964665,0.0,0.0
2022-06-23 00:00:00+08:00,1748.0476943080184,1768.1493775886963,1745.618269518105,1761.0048828125,2684352,0.0,0.0
2022-06-24 00:00:00+08:00,1772.6122916718566,1817.6024513589596,1768.1132757031464,1807.713623046875,3963465,0.0,0.0
2022-06-27 00:00:00+08:00,1817.5485432527516,1844.542641037472,1799.876503894908,1809.0994873046875,4011517,0.0,0.0
2022-06-28 00:00:00+08:00,1817.368580234733,1836.4984058312677,1800.5062763686265,1831.9993896484375,2524571,0.0,0.0
2022-06-29 00:00:00+08:00,1824.8008574988455,1837.3981020772399,1809.51321018692,1826.6004638671875,3036012,0.0,0.0
2022-06-30 00:00:00+08:00,1819.0287620339243,1889.0613693722303,1819.0196580081376,1859.9569091796875,3898243,21.675,0.0
2022-07-01 00:00:00+08:00,1869.0520490401323,1880.6665654251276,1832.8624363680387,1845.4501953125,2159645,0.0,0.0
2022-07-04 00:00:00+08:00,1837.2281572053907,1841.120905409542,1819.9473839329096,1835.4000244140625,2507589,0.0,0.0
2022-07-05 00:00:00+08:00,1842.0212297260957,1868.5516919762251,1828.1238239607053,1849.0517578125,2632940,0.0,0.0
2022-07-06 00:00:00+08:00,1848.1330856643358,1854.499685861014,1806.295427229021,1820.84765625,3275166,0.0,0.0
2022-07-07 00:00:00+08:00,1823.5764322712193,1827.53279783704,1805.3952476962877,1809.9337158203125,2093177,0.0,0.0
2022-07-08 00:00:00+08:00,1823.576349026564,1832.5714596522084,1815.5362729187711,1818.1192626953125,1564389,0.0,0.0
2022-07-11 00:00:00+08:00,1810.1154228923274,1814.2719656638747,1774.0077474489783,1785.92236328125,2394921,0.0,0.0
2022-07-12 00:00:00+08:00,1787.1957459805312,1794.2900025118622,1755.4173670257937,1772.10693359375,2344686,0.0,0.0
2022-07-13 00:00:00+08:00,1769.0053823629466,1793.5622694188846,1765.067225259534,1781.6385498046875,1985377,0.0,0.0
2022-07-14 00:00:00+08:00,1782.6480944780465,1797.927979697738,1765.3673221336164,1776.281494140625,2052724,0.0,0.0
2022-07-15 00:00:00+08:00,1769.1056069845754,1818.7378718102855,1768.5599205292442,1773.098388671875,3341623,0.0,0.0
2022-07-18 00:00:00+08:00,1775.6994818671465,1781.7386706741725,1748.086638609372,1775.0628662109375,2422072,0.0,0.0
2022-07-19 00:00:00+08:00,1769.0054432516904,1775.053735995255,1751.724670284193,1767.27734375,2195603,0.0,0.0
2022-07-20 00:00:00+08:00,1781.5114874951012,1791.7435253939243,1769.0056633965394,1773.6441650390625,1870461,0.0,0.0
2022-07-21 00:00:00+08:00,1767.2773265059366,1778.9191546961165,1759.464629259043,1763.54833984375,1406137,0.0,0.0
2022-07-22 00:00:00+08:00,1772.843680337921,1784.467301331977,1759.9104118641058,1770.8245849609375,2511357,0.0,0.0
2022-07-25 00:00:00+08:00,1773.1073602842139,1775.6449408928888,1756.2722404900312,1768.6871337890625,1691244,0.0,0.0
2022-07-26 00:00:00+08:00,1776.2723729541644,1787.1683368052734,1770.8425990790645,1773.743896484375,2068510,0.0,0.0
